channel	osName	FxVer	surveyName	datestamp	score	N
release	Windows_NT	v50	perf3	2017-04-11	1.66666666666667	3
release	Windows_NT	v50	perf3	2017-04-12	4.42857142857143	7
release	Windows_NT	v50	perf3	2017-04-13	4	4
release	Windows_NT	v50	perf3	2017-04-14	5	2
release	Windows_NT	v50	perf3	2017-04-15	4.5	2
release	Windows_NT	v50	perf3	2017-04-16	5	1
release	Windows_NT	v50	perf3	2017-04-17	2.5	2
release	Windows_NT	v50	perf3	2017-04-18	5	2
release	Windows_NT	v50	perf3	2017-04-19	2	1
release	Windows_NT	v50	perf3	2017-04-20	3.5	2
release	Windows_NT	v50	perf3	2017-04-21	1	1
release	Windows_NT	v50	perf3	2017-04-25	3	1
release	Windows_NT	v50	perf3	2017-04-26	4	2
release	Windows_NT	v50	perf3	2017-04-30	5	1
release	Windows_NT	v50	perf3	2017-05-01	3.5	2
release	Windows_NT	v50	perf3	2017-05-03	3	1
release	Windows_NT	v50	perf3	2017-05-04	5	1
release	Windows_NT	v50	perf3	2017-05-05	5	4
release	Windows_NT	v50	perf3	2017-05-06	5	2
release	Windows_NT	v50	perf3	2017-05-10	3.5	2
release	Windows_NT	v50	perf3	2017-05-11	2.5	2
release	Windows_NT	v50	perf3	2017-05-12	3	1
release	Windows_NT	v50	perf3	2017-05-18	5	2
release	Windows_NT	v50	perf3	2017-05-20	5	1
release	Windows_NT	v50	perf3	2017-05-22	5	2
release	Windows_NT	v50	slow1	2017-04-03	5	1
release	Windows_NT	v50	slow1	2017-04-04	4.45454545454545	11
release	Windows_NT	v50	slow1	2017-04-05	3.66666666666667	3
release	Windows_NT	v50	slow1	2017-04-06	5	1
release	Windows_NT	v50	slow1	2017-04-08	4	1
release	Windows_NT	v50	slow1	2017-04-10	4	3
release	Windows_NT	v50	slow1	2017-04-11	4	3
release	Windows_NT	v50	slow1	2017-04-12	3.71428571428571	7
release	Windows_NT	v50	slow1	2017-04-13	5	1
release	Windows_NT	v50	slow1	2017-04-14	3.33333333333333	3
release	Windows_NT	v50	slow1	2017-04-16	5	2
release	Windows_NT	v50	slow1	2017-04-17	4.66666666666667	3
release	Windows_NT	v50	slow1	2017-04-20	4	4
release	Windows_NT	v50	slow1	2017-04-21	4.5	2
release	Windows_NT	v50	slow1	2017-04-22	4.5	2
release	Windows_NT	v50	slow1	2017-04-23	4	1
release	Windows_NT	v50	slow1	2017-04-24	3	2
release	Windows_NT	v50	slow1	2017-04-26	5	2
release	Windows_NT	v50	slow1	2017-04-28	4	1
release	Windows_NT	v50	slow1	2017-04-29	5	1
release	Windows_NT	v50	slow1	2017-05-01	4	1
release	Windows_NT	v50	slow1	2017-05-02	5	2
release	Windows_NT	v50	slow1	2017-05-03	4	1
release	Windows_NT	v50	slow1	2017-05-04	5	2
release	Windows_NT	v50	slow1	2017-05-08	5	1
release	Windows_NT	v50	slow1	2017-05-09	5	1
release	Windows_NT	v50	slow1	2017-05-10	5	1
release	Windows_NT	v50	slow1	2017-05-11	3.66666666666667	3
release	Windows_NT	v50	slow1	2017-05-12	5	1
release	Windows_NT	v50	slow1	2017-05-13	4	1
release	Windows_NT	v50	slow1	2017-05-14	5	1
release	Windows_NT	v50	slow1	2017-05-15	3	1
release	Windows_NT	v50	slow1	2017-05-21	3.66666666666667	3
release	Windows_NT	v50	slow1	2017-05-22	5	1
release	Windows_NT	v50	slow2	2017-04-04	4.22222222222222	9
release	Windows_NT	v50	slow2	2017-04-06	3	1
release	Windows_NT	v50	slow2	2017-04-07	1	1
release	Windows_NT	v50	slow2	2017-04-08	5	1
release	Windows_NT	v50	slow2	2017-04-09	4	2
release	Windows_NT	v50	slow2	2017-04-10	4	2
release	Windows_NT	v50	slow2	2017-04-11	3	1
release	Windows_NT	v50	slow2	2017-04-12	4.33333333333333	3
release	Windows_NT	v50	slow2	2017-04-14	5	1
release	Windows_NT	v50	slow2	2017-04-15	4.5	2
release	Windows_NT	v50	slow2	2017-04-16	2.5	2
release	Windows_NT	v50	slow2	2017-04-17	5	1
release	Windows_NT	v50	slow2	2017-04-18	3	2
release	Windows_NT	v50	slow2	2017-04-20	3	1
release	Windows_NT	v50	slow2	2017-04-21	5	1
release	Windows_NT	v50	slow2	2017-04-23	5	1
release	Windows_NT	v50	slow2	2017-04-25	4	1
release	Windows_NT	v50	slow2	2017-04-26	3	2
release	Windows_NT	v50	slow2	2017-04-28	4	1
release	Windows_NT	v50	slow2	2017-05-01	5	2
release	Windows_NT	v50	slow2	2017-05-02	3	1
release	Windows_NT	v50	slow2	2017-05-04	3.66666666666667	3
release	Windows_NT	v50	slow2	2017-05-06	5	1
release	Windows_NT	v50	slow2	2017-05-08	5	1
release	Windows_NT	v50	slow2	2017-05-11	4	1
release	Windows_NT	v50	slow2	2017-05-12	3	1
release	Windows_NT	v50	slow2	2017-05-16	3	3
release	Windows_NT	v50	slow2	2017-05-17	2	1
release	Windows_NT	v50	slow2	2017-05-18	5	1
release	Windows_NT	v50	slow2	2017-05-19	4.5	2
release	Windows_NT	v50	slow2	2017-05-21	5	1
release	Windows_NT	v50	slow2	2017-05-22	2	1
release	Windows_NT	v50	tel-exp-1	2017-02-23	3.8	5
release	Windows_NT	v50	tel-exp-1	2017-02-24	4.51724137931035	29
release	Windows_NT	v50	tel-exp-1	2017-02-25	4.5	12
release	Windows_NT	v50	tel-exp-1	2017-02-26	3.72727272727273	11
release	Windows_NT	v50	tel-exp-1	2017-02-27	4.21052631578947	19
release	Windows_NT	v50	tel-exp-1	2017-02-28	3.86486486486486	37
release	Windows_NT	v50	tel-exp-1	2017-03-01	3.59615384615385	52
release	Windows_NT	v50	tel-exp-1	2017-03-02	3.26666666666667	15
release	Windows_NT	v50	tel-exp-2	2017-05-08	3.5	10
release	Windows_NT	v50	tel-exp-2	2017-05-09	4.4	10
release	Windows_NT	v50	tel-exp-2	2017-05-10	4.63636363636364	11
release	Windows_NT	v50	tel-exp-2	2017-05-11	4.4	5
release	Windows_NT	v50	tel-exp-2	2017-05-12	3.57142857142857	7
release	Windows_NT	v50	tel-exp-2	2017-05-13	4	2
release	Windows_NT	v50	tel-exp-2	2017-05-14	4.33333333333333	3
release	Windows_NT	v50	tel-exp-2	2017-05-15	5	3
release	Windows_NT	v50	tel-exp-2	2017-05-16	2.8	5
release	Windows_NT	v50	tel-exp-2	2017-05-17	4.2	5
release	Windows_NT	v50	tel-exp-2	2017-05-18	4	5
release	Windows_NT	v50	tel-exp-2	2017-05-19	1	1
release	Windows_NT	v50	tel-exp-2	2017-05-20	5	2
release	Windows_NT	v50	tel-exp-2	2017-05-21	1.4	5
release	Windows_NT	v50	tel-exp-2	2017-05-22	4.15384615384615	13
release	Windows_NT	v50	tel-exp-2	2017-05-23	3.55555555555556	9
release	Windows_NT	v50	whimsy1	2017-04-04	3.5	2
release	Windows_NT	v50	whimsy1	2017-04-05	4	1
release	Windows_NT	v50	whimsy1	2017-04-06	3	1
release	Windows_NT	v50	whimsy1	2017-04-07	5	2
release	Windows_NT	v50	whimsy1	2017-04-08	5	2
release	Windows_NT	v50	whimsy1	2017-04-09	4	4
release	Windows_NT	v50	whimsy1	2017-04-10	4.5	2
release	Windows_NT	v50	whimsy1	2017-04-11	5	3
release	Windows_NT	v50	whimsy1	2017-04-12	3	4
release	Windows_NT	v50	whimsy1	2017-04-13	5	5
release	Windows_NT	v50	whimsy1	2017-04-14	1	1
release	Windows_NT	v50	whimsy1	2017-04-16	1	1
release	Windows_NT	v50	whimsy1	2017-04-17	4.75	4
release	Windows_NT	v50	whimsy1	2017-04-18	3	2
release	Windows_NT	v50	whimsy1	2017-04-19	5	1
release	Windows_NT	v50	whimsy1	2017-04-21	5	1
release	Windows_NT	v50	whimsy1	2017-04-22	5	1
release	Windows_NT	v50	whimsy1	2017-04-23	5	1
release	Windows_NT	v50	whimsy1	2017-04-24	4.5	4
release	Windows_NT	v50	whimsy1	2017-04-26	3	2
release	Windows_NT	v50	whimsy1	2017-04-28	5	2
release	Windows_NT	v50	whimsy1	2017-04-29	1	1
release	Windows_NT	v50	whimsy1	2017-05-01	5	1
release	Windows_NT	v50	whimsy1	2017-05-02	5	1
release	Windows_NT	v50	whimsy1	2017-05-04	1	1
release	Windows_NT	v50	whimsy1	2017-05-05	1	1
release	Windows_NT	v50	whimsy1	2017-05-06	5	2
release	Windows_NT	v50	whimsy1	2017-05-07	4	1
release	Windows_NT	v50	whimsy1	2017-05-08	2	1
release	Windows_NT	v50	whimsy1	2017-05-09	3	1
release	Windows_NT	v50	whimsy1	2017-05-10	5	3
release	Windows_NT	v50	whimsy1	2017-05-13	5	2
release	Windows_NT	v50	whimsy1	2017-05-14	1	1
release	Windows_NT	v50	whimsy1	2017-05-17	4	1
release	Windows_NT	v50	whimsy1	2017-05-18	2	1
release	Windows_NT	v50	whimsy1	2017-05-21	1	2
release	Windows_NT	v50	whimsy2	2017-04-19	3.66666666666667	3
release	Windows_NT	v50	whimsy2	2017-04-20	4.57142857142857	7
release	Windows_NT	v50	whimsy2	2017-04-21	3.5	2
release	Windows_NT	v50	whimsy2	2017-04-22	2	2
release	Windows_NT	v50	whimsy2	2017-04-23	5	1
release	Windows_NT	v50	whimsy2	2017-04-24	4.5	2
release	Windows_NT	v50	whimsy2	2017-04-25	4.5	2
release	Windows_NT	v50	whimsy2	2017-04-26	3	2
release	Windows_NT	v50	whimsy2	2017-04-27	3.33333333333333	3
release	Windows_NT	v50	whimsy2	2017-04-28	5	2
release	Windows_NT	v50	whimsy2	2017-04-29	5	1
release	Windows_NT	v50	whimsy2	2017-04-30	4.5	2
release	Windows_NT	v50	whimsy2	2017-05-01	3	2
release	Windows_NT	v50	whimsy2	2017-05-02	5	1
release	Windows_NT	v50	whimsy2	2017-05-03	5	1
release	Windows_NT	v50	whimsy2	2017-05-07	5	1
release	Windows_NT	v50	whimsy2	2017-05-08	3	1
release	Windows_NT	v50	whimsy2	2017-05-09	4.66666666666667	3
release	Windows_NT	v50	whimsy2	2017-05-11	5	2
release	Windows_NT	v50	whimsy2	2017-05-12	5	1
release	Windows_NT	v50	whimsy2	2017-05-13	1	1
release	Windows_NT	v50	whimsy2	2017-05-14	5	1
release	Windows_NT	v50	whimsy2	2017-05-17	4.66666666666667	3
release	Windows_NT	v50	whimsy2	2017-05-18	1	1
release	Windows_NT	v50	whimsy2	2017-05-20	5	1
release	Windows_NT	v50	whimsy2	2017-05-24	5	1
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-03	5	2
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-06	5	2
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-07	4.20588235294118	34
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-08	4.10050251256281	199
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-09	4.36238532110092	218
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-10	4.28571428571429	217
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-11	4.2801724137931	232
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-12	4.31563421828909	339
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-13	4.31377551020408	392
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-14	4.35388739946381	373
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-15	4.42299349240781	461
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-16	4.38444924406047	463
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-17	4.30985915492958	426
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-18	4.33084577114428	402
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-19	4.26208651399491	393
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-20	4.22516556291391	453
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-21	4.31372549019608	459
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-22	4.40828402366864	507
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-23	4.3530612244898	490
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-24	4.38293216630197	457
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-25	4.39393939393939	429
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-26	4.31336405529954	434
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-27	4.30721003134796	319
release	Windows_NT	v51	funnelcake-onboarding-100	2017-02-28	4.31818181818182	132
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-01	4.25773195876289	97
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-02	4.16161616161616	99
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-03	4.10714285714286	112
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-04	4.06849315068493	73
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-05	4.16363636363636	55
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-06	4.28571428571429	77
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-07	4.40983606557377	61
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-08	4.46938775510204	49
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-09	4.41818181818182	55
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-10	3.66666666666667	51
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-11	3.93617021276596	47
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-12	4.125	40
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-13	4.19148936170213	47
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-14	4.34090909090909	44
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-15	4.41935483870968	31
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-16	3.875	40
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-17	4.17241379310345	29
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-18	4.18181818181818	11
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-19	4.66666666666667	6
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-20	4.25	8
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-21	4.46153846153846	13
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-22	4.23076923076923	13
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-23	3.91666666666667	12
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-24	4.375	8
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-25	3.5	14
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-26	4	8
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-27	4.22222222222222	9
release	Windows_NT	v51	funnelcake-onboarding-100	2017-03-28	1	1
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-03-29	5	1
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-03-30	4	155
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-03-31	4.09152542372881	295
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-01	4.13333333333333	150
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-02	4.33333333333333	108
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-03	4.07826086956522	115
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-04	3.9	100
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-05	4.0625	96
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-06	4.24096385542169	83
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-07	3.80487804878049	82
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-08	3.90769230769231	65
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-09	3.72881355932203	59
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-10	4.24528301886792	53
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-11	4.16666666666667	60
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-12	4.05263157894737	57
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-13	3.89583333333333	48
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-14	4.36363636363636	33
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-15	4.68571428571429	35
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-16	4.075	40
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-17	4.01851851851852	54
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-18	4	48
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-19	3.55172413793103	29
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-20	3.65625	32
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-21	3.82608695652174	23
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-22	3.94444444444444	36
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-23	4.1875	16
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-24	3.96551724137931	29
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-25	4.25	28
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-26	3.80952380952381	21
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-27	3.21052631578947	19
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-28	3.61111111111111	18
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-29	4.29411764705882	17
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-04-30	4.64705882352941	17
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-01	4.125	16
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-02	3.9	20
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-03	4.09523809523809	21
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-04	4.21739130434783	23
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-05	3.71428571428571	21
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-06	4.375	8
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-07	4	10
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-08	4.47619047619048	21
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-09	3.69230769230769	26
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-10	4	21
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-11	4.15	20
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-12	5	9
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-13	3.63636363636364	11
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-14	4.6875	16
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-15	3.66666666666667	9
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-16	3.90909090909091	11
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-17	4.07692307692308	13
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-18	3.63636363636364	11
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-19	3.6	10
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-20	4	12
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-21	4.10714285714286	28
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-22	3.9375	16
release	Windows_NT	v51	funnelcake-onboarding-101-en	2017-05-23	4.2	10
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-03-30	3.87005649717514	177
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-03-31	4.10507246376812	276
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-01	4.14728682170543	129
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-02	4.01709401709402	117
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-03	4.11510791366906	139
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-04	4.48453608247423	97
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-05	4.2183908045977	87
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-06	3.92105263157895	76
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-07	4.08571428571429	70
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-08	4.1	50
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-09	4.03703703703704	54
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-10	3.77049180327869	61
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-11	3.66666666666667	45
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-12	4.16326530612245	49
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-13	4.24390243902439	41
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-14	3.91111111111111	45
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-15	4.63636363636364	33
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-16	4	29
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-17	4.09302325581395	43
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-18	3.4375	32
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-19	3.94871794871795	39
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-20	4.24324324324324	37
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-21	3.55172413793103	29
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-22	2.6	15
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-23	3.04761904761905	21
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-24	4.17142857142857	35
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-25	3.23809523809524	21
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-26	3.95454545454545	22
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-27	3.95652173913043	23
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-28	4.4	20
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-29	3.63636363636364	11
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-04-30	3.6	15
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-01	4.42857142857143	14
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-02	3.25	16
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-03	3.47826086956522	23
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-04	3.8125	16
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-05	4	17
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-06	2.81818181818182	11
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-07	3.90909090909091	11
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-08	4.625	16
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-09	4.15789473684211	19
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-10	4.125	16
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-11	4	19
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-12	4.375	8
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-13	4	5
release	Windows_NT	v51	funnelcake-onboarding-102-en	2017-05-14	4	11
